CTUID,Job_type,Time,Num_jobs
5350237.03,Institutional,difference,0.0
5350238.01,Institutional,difference,0.0
5350238.02,Institutional,difference,0.0
5350239.00,Institutional,difference,0.0
5350240.01,Institutional,difference,0.0
5350240.02,Institutional,difference,0.0
5350241.00,Institutional,difference,0.0
5350242.00,Institutional,difference,0.0
5350243.01,Institutional,difference,0.0
5350243.02,Institutional,difference,0.0
5350244.02,Institutional,difference,0.0
5350245.00,Institutional,difference,0.0
5350246.00,Institutional,difference,0.0
5350247.02,Institutional,difference,0.0
5350248.02,Institutional,difference,0.0
5350248.03,Institutional,difference,0.0
5350248.04,Institutional,difference,0.0
5350248.05,Institutional,difference,0.0
5350249.01,Institutional,difference,0.0
5350249.03,Institutional,difference,0.0
5350249.04,Institutional,difference,0.0
5350249.05,Institutional,difference,0.0
5350250.01,Institutional,difference,0.0
5350250.02,Institutional,difference,0.0
5350250.04,Institutional,difference,0.0
5350250.05,Institutional,difference,0.0
5350260.01,Institutional,difference,0.0
5350260.04,Institutional,difference,0.0
5350260.05,Institutional,difference,0.0
5350260.06,Institutional,difference,0.0
5350260.07,Institutional,difference,0.0
5350261.00,Institutional,difference,0.0
5350262.01,Institutional,difference,0.0
5350262.02,Institutional,difference,0.0
5350263.02,Institutional,difference,0.0
5350263.03,Institutional,difference,0.0
5350263.04,Institutional,difference,0.0
5350265.00,Institutional,difference,0.0
5350268.00,Institutional,difference,0.0
5350269.01,Institutional,difference,0.0
5350269.02,Institutional,difference,0.0
5350270.01,Institutional,difference,0.0
5350270.02,Institutional,difference,0.0
5350271.01,Institutional,difference,0.0
5350271.02,Institutional,difference,0.0
5350272.01,Institutional,difference,0.0
5350272.02,Institutional,difference,0.0
5350273.01,Institutional,difference,0.0
5350273.02,Institutional,difference,0.0
5350274.01,Institutional,difference,0.0
5350274.02,Institutional,difference,0.0
5350275.00,Institutional,difference,0.0
5350276.01,Institutional,difference,0.0
5350276.02,Institutional,difference,0.0
5350277.00,Institutional,difference,0.0
5350278.00,Institutional,difference,0.0
5350279.01,Institutional,difference,0.0
5350279.02,Institutional,difference,0.0
5350280.00,Institutional,difference,0.0
5350281.01,Institutional,difference,0.0
5350281.02,Institutional,difference,0.0
5350282.00,Institutional,difference,0.0
5350283.01,Institutional,difference,0.0
5350283.02,Institutional,difference,0.0
5350284.00,Institutional,difference,0.0
5350285.00,Institutional,difference,0.0
5350286.00,Institutional,difference,0.0
5350287.02,Institutional,difference,0.0
5350287.03,Institutional,difference,0.0
5350287.04,Institutional,difference,0.0
5350288.00,Institutional,difference,0.0
5350289.00,Institutional,difference,0.0
5350290.01,Institutional,difference,0.0
5350290.02,Institutional,difference,0.0
5350291.02,Institutional,difference,0.0
5350291.03,Institutional,difference,0.0
5350291.04,Institutional,difference,0.0
5350292.00,Institutional,difference,0.0
5350293.00,Institutional,difference,0.0
5350294.01,Institutional,difference,0.0
5350294.02,Institutional,difference,0.0
5350295.00,Institutional,difference,0.0
5350297.01,Institutional,difference,0.0
5350297.02,Institutional,difference,0.0
5350298.00,Institutional,difference,0.0
5350299.01,Institutional,difference,0.0
5350299.02,Institutional,difference,0.0
5350300.01,Institutional,difference,0.0
5350300.02,Institutional,difference,0.0
5350300.03,Institutional,difference,0.0
5350301.01,Institutional,difference,0.0
5350301.03,Institutional,difference,0.0
5350301.04,Institutional,difference,0.0
5350302.01,Institutional,difference,0.0
5350302.02,Institutional,difference,0.0
5350302.03,Institutional,difference,0.0
5350303.00,Institutional,difference,0.0
5350304.01,Institutional,difference,0.0
5350304.02,Institutional,difference,0.0
5350304.03,Institutional,difference,0.0
5350304.04,Institutional,difference,0.0
5350304.05,Institutional,difference,0.0
5350304.06,Institutional,difference,0.0
5350305.01,Institutional,difference,0.0
5350305.03,Institutional,difference,0.0
5350305.05,Institutional,difference,0.0
5350305.06,Institutional,difference,0.0
5350306.01,Institutional,difference,0.0
5350306.02,Institutional,difference,0.0
5350307.03,Institutional,difference,0.0
5350307.04,Institutional,difference,0.0
5350307.05,Institutional,difference,0.0
5350307.06,Institutional,difference,0.0
5350307.07,Institutional,difference,0.0
5350308.02,Institutional,difference,0.0
5350308.03,Institutional,difference,0.0
5350308.05,Institutional,difference,0.0
5350308.06,Institutional,difference,0.0
5350308.07,Institutional,difference,0.0
5350309.00,Institutional,difference,0.0
5350310.01,Institutional,difference,0.0
5350310.02,Institutional,difference,0.0
5350311.02,Institutional,difference,0.0
5350311.03,Institutional,difference,0.0
5350311.04,Institutional,difference,0.0
5350311.05,Institutional,difference,0.0
5350311.06,Institutional,difference,0.0
5350312.02,Institutional,difference,0.0
5350312.03,Institutional,difference,0.0
5350312.04,Institutional,difference,0.0
5350312.05,Institutional,difference,0.0
5350312.06,Institutional,difference,0.0
5350312.07,Institutional,difference,0.0
5350313.00,Institutional,difference,0.0
5350314.01,Institutional,difference,0.0
5350314.02,Institutional,difference,0.0
5350315.01,Institutional,difference,0.0
5350315.02,Institutional,difference,0.0
5350315.03,Institutional,difference,0.0
5350316.01,Institutional,difference,0.0
5350316.03,Institutional,difference,0.0
5350316.04,Institutional,difference,0.0
5350316.05,Institutional,difference,0.0
5350316.06,Institutional,difference,0.0
5350317.02,Institutional,difference,0.0
5350317.03,Institutional,difference,0.0
5350317.04,Institutional,difference,0.0
5350317.05,Institutional,difference,0.0
5350318.01,Institutional,difference,0.0
5350318.02,Institutional,difference,0.0
5350319.00,Institutional,difference,0.0
5350320.01,Institutional,difference,0.0
5350320.02,Institutional,difference,0.0
5350321.01,Institutional,difference,0.0
5350321.02,Institutional,difference,0.0
5350322.01,Institutional,difference,0.0
5350322.02,Institutional,difference,0.0
5350323.01,Institutional,difference,0.0
5350324.01,Institutional,difference,0.0
5350324.02,Institutional,difference,0.0
5350324.03,Institutional,difference,0.0
5350324.05,Institutional,difference,0.0
5350324.06,Institutional,difference,0.0
5350330.00,Institutional,difference,0.0
5350331.01,Institutional,difference,0.0
5350331.03,Institutional,difference,0.0
5350331.04,Institutional,difference,0.0
5350332.00,Institutional,difference,0.0
5350333.00,Institutional,difference,0.0
5350334.00,Institutional,difference,0.0
5350335.00,Institutional,difference,0.0
5350336.00,Institutional,difference,0.0
5350337.01,Institutional,difference,0.0
5350337.02,Institutional,difference,0.0
5350338.00,Institutional,difference,0.0
5350339.00,Institutional,difference,800.0
5350340.00,Institutional,difference,800.0
5350341.02,Institutional,difference,0.0
5350341.03,Institutional,difference,0.0
5350341.04,Institutional,difference,453.0
5350342.00,Institutional,difference,0.0
5350343.00,Institutional,difference,0.0
5350344.01,Institutional,difference,0.0
5350344.02,Institutional,difference,0.0
5350345.00,Institutional,difference,0.0
5350346.01,Institutional,difference,0.0
5350346.02,Institutional,difference,0.0
5350347.00,Institutional,difference,0.0
5350348.00,Institutional,difference,0.0
5350349.00,Institutional,difference,0.0
5350350.00,Institutional,difference,0.0
5350351.01,Institutional,difference,0.0
5350351.02,Institutional,difference,0.0
5350352.00,Institutional,difference,0.0
5350353.02,Institutional,difference,0.0
5350353.03,Institutional,difference,0.0
5350353.04,Institutional,difference,0.0
5350354.00,Institutional,difference,0.0
5350355.02,Institutional,difference,0.0
5350355.04,Institutional,difference,0.0
5350355.05,Institutional,difference,0.0
5350355.06,Institutional,difference,0.0
5350356.00,Institutional,difference,0.0
5350357.01,Institutional,difference,0.0
5350357.02,Institutional,difference,0.0
5350358.01,Institutional,difference,0.0
5350358.02,Institutional,difference,0.0
5350358.03,Institutional,difference,0.0
5350359.00,Institutional,difference,0.0
5350360.00,Institutional,difference,0.0
5350361.01,Institutional,difference,0.0
5350361.02,Institutional,difference,0.0
5350362.01,Institutional,difference,0.0
5350362.02,Institutional,difference,0.0
5350362.03,Institutional,difference,0.0
5350362.04,Institutional,difference,0.0
5350363.02,Institutional,difference,0.0
5350363.04,Institutional,difference,0.0
5350363.05,Institutional,difference,0.0
5350363.06,Institutional,difference,0.0
5350363.07,Institutional,difference,0.0
5350364.01,Institutional,difference,0.0
5350364.02,Institutional,difference,0.0
5350365.00,Institutional,difference,0.0
5350366.00,Institutional,difference,0.0
5350367.01,Institutional,difference,0.0
5350367.02,Institutional,difference,0.0
5350368.01,Institutional,difference,0.0
5350368.02,Institutional,difference,0.0
5350369.00,Institutional,difference,0.0
5350370.01,Institutional,difference,0.0
5350370.02,Institutional,difference,0.0
5350370.03,Institutional,difference,0.0
5350371.00,Institutional,difference,0.0
5350372.00,Institutional,difference,0.0
5350373.00,Institutional,difference,0.0
5350374.01,Institutional,difference,0.0
5350374.02,Institutional,difference,0.0
5350374.03,Institutional,difference,0.0
5350375.01,Institutional,difference,0.0
5350375.02,Institutional,difference,0.0
5350375.03,Institutional,difference,0.0
5350375.04,Institutional,difference,0.0
5350375.05,Institutional,difference,0.0
5350376.01,Institutional,difference,0.0
5350376.02,Institutional,difference,0.0
5350376.04,Institutional,difference,0.0
5350376.05,Institutional,difference,0.0
5350376.06,Institutional,difference,0.0
5350376.08,Institutional,difference,0.0
5350376.09,Institutional,difference,0.0
5350376.11,Institutional,difference,0.0
5350376.12,Institutional,difference,0.0
5350376.13,Institutional,difference,0.0
5350376.14,Institutional,difference,0.0
5350376.15,Institutional,difference,0.0
5350376.16,Institutional,difference,0.0
5350377.02,Institutional,difference,0.0
5350377.03,Institutional,difference,0.0
5350377.04,Institutional,difference,0.0
5350377.06,Institutional,difference,0.0
5350377.07,Institutional,difference,0.0
5350377.08,Institutional,difference,0.0
5350377.09,Institutional,difference,0.0
5350378.02,Institutional,difference,0.0
5350378.03,Institutional,difference,0.0
5350378.04,Institutional,difference,0.0
5350378.05,Institutional,difference,0.0
5350378.06,Institutional,difference,0.0
5350378.07,Institutional,difference,0.0
5350378.08,Institutional,difference,0.0
5350378.11,Institutional,difference,0.0
5350378.12,Institutional,difference,0.0
5350378.14,Institutional,difference,0.0
5350378.16,Institutional,difference,0.0
5350378.17,Institutional,difference,0.0
5350378.18,Institutional,difference,0.0
5350378.19,Institutional,difference,0.0
5350378.20,Institutional,difference,0.0
5350378.21,Institutional,difference,0.0
5350378.22,Institutional,difference,0.0
5350378.23,Institutional,difference,0.0
5350378.24,Institutional,difference,0.0
5350378.25,Institutional,difference,0.0
5350378.26,Institutional,difference,0.0
5350378.28,Institutional,difference,0.0
5350378.27,Institutional,difference,0.0
5350323.02,Institutional,difference,0.0
5350267.00,Institutional,difference,0.0
5350264.00,Institutional,difference,0.0
5350244.01,Institutional,difference,0.0
5350236.02,Institutional,difference,0.0
5350186.00,Institutional,difference,0.0
5350001.00,Institutional,difference,0.0
5350002.00,Institutional,difference,0.0
5350296.00,Institutional,difference,0.0
5350266.00,Institutional,difference,0.0
5350247.01,Institutional,difference,0.0
5350003.00,Community and Entertainment,difference,0.0
5350004.00,Community and Entertainment,difference,0.0
5350005.00,Community and Entertainment,difference,0.0
5350006.00,Community and Entertainment,difference,0.0
5350007.01,Community and Entertainment,difference,11.0
5350007.02,Community and Entertainment,difference,0.0
5350008.01,Community and Entertainment,difference,0.0
5350008.02,Community and Entertainment,difference,0.0
5350009.00,Community and Entertainment,difference,127.0
5350010.01,Community and Entertainment,difference,116.0
5350010.02,Community and Entertainment,difference,0.0
5350011.01,Community and Entertainment,difference,0.0
5350011.02,Community and Entertainment,difference,0.0
5350011.03,Community and Entertainment,difference,0.0
5350012.01,Community and Entertainment,difference,0.0
5350012.03,Community and Entertainment,difference,0.0
5350012.04,Community and Entertainment,difference,0.0
5350013.01,Community and Entertainment,difference,73.0
5350013.02,Community and Entertainment,difference,0.0
5350014.00,Community and Entertainment,difference,484.0
5350015.00,Community and Entertainment,difference,83.0
5350016.00,Community and Entertainment,difference,0.0
5350017.01,Community and Entertainment,difference,0.0
5350017.02,Community and Entertainment,difference,0.0
5350018.00,Community and Entertainment,difference,0.0
5350019.00,Community and Entertainment,difference,52.0
5350020.00,Community and Entertainment,difference,16.0
5350021.00,Community and Entertainment,difference,0.0
5350022.00,Community and Entertainment,difference,0.0
5350023.00,Community and Entertainment,difference,131.0
5350024.00,Community and Entertainment,difference,44.0
5350025.00,Community and Entertainment,difference,0.0
5350026.00,Community and Entertainment,difference,16.0
5350027.00,Community and Entertainment,difference,0.0
5350028.01,Community and Entertainment,difference,20.0
5350028.02,Community and Entertainment,difference,0.0
5350029.00,Community and Entertainment,difference,239.0
5350030.00,Community and Entertainment,difference,69.0
5350031.00,Community and Entertainment,difference,0.0
5350032.00,Community and Entertainment,difference,4.0
5350033.00,Community and Entertainment,difference,0.0
5350034.01,Community and Entertainment,difference,690.0
5350034.02,Community and Entertainment,difference,680.0
5350035.00,Community and Entertainment,difference,503.0
5350036.00,Community and Entertainment,difference,0.0
5350037.00,Community and Entertainment,difference,0.0
5350038.00,Community and Entertainment,difference,204.0
5350039.00,Community and Entertainment,difference,0.0
5350040.00,Community and Entertainment,difference,0.0
5350041.00,Community and Entertainment,difference,0.0
5350042.00,Community and Entertainment,difference,666.0
5350043.00,Community and Entertainment,difference,501.0
5350044.01,Community and Entertainment,difference,0.0
5350044.02,Community and Entertainment,difference,0.0
5350045.00,Community and Entertainment,difference,825.0
5350046.00,Community and Entertainment,difference,0.0
5350047.02,Community and Entertainment,difference,185.0
