CTUID,Neighbourhoods,Metric_Type,Metric_Name,Travel_Time_Threshold,Category,Before_After_Benefit,Value
5350058.0,Palmerston-Little Italy,Economic,Travel Time to Key Work Locations,38.0,Yonge-Eglinton Centre,before,38.0
5350058.0,Palmerston-Little Italy,Economic,Travel Time to Key Work Locations,53.0,North York Centre,before,53.0
5350058.0,Palmerston-Little Italy,Economic,Travel Time to Key Work Locations,80.0,Scarborough Centre,before,80.0
5350059.0,University,Economic,Travel Time to Key Work Locations,31.0,Downtown Toronto,before,31.0
5350059.0,University,Economic,Travel Time to Key Work Locations,47.0,Etobicoke Centre,before,47.0
5350059.0,University,Economic,Travel Time to Key Work Locations,35.0,Yonge-Eglinton Centre,before,35.0
5350059.0,University,Economic,Travel Time to Key Work Locations,50.0,North York Centre,before,50.0
5350059.0,University,Economic,Travel Time to Key Work Locations,78.0,Scarborough Centre,before,78.0
5350060.0,University,Economic,Travel Time to Key Work Locations,30.0,Downtown Toronto,before,30.0
5350060.0,University,Economic,Travel Time to Key Work Locations,39.0,Etobicoke Centre,before,39.0
5350060.0,University,Economic,Travel Time to Key Work Locations,29.0,Yonge-Eglinton Centre,before,29.0
5350060.0,University,Economic,Travel Time to Key Work Locations,44.0,North York Centre,before,44.0
5350060.0,University,Economic,Travel Time to Key Work Locations,71.0,Scarborough Centre,before,71.0
5350061.0,University,Economic,Travel Time to Key Work Locations,25.0,Downtown Toronto,before,25.0
5350061.0,University,Economic,Travel Time to Key Work Locations,43.0,Etobicoke Centre,before,43.0
5350061.0,University,Economic,Travel Time to Key Work Locations,31.0,Yonge-Eglinton Centre,before,31.0
5350061.0,University,Economic,Travel Time to Key Work Locations,46.0,North York Centre,before,46.0
5350061.0,University,Economic,Travel Time to Key Work Locations,74.0,Scarborough Centre,before,74.0
5350064.0,North St.James Town,Economic,Travel Time to Key Work Locations,29.0,Downtown Toronto,before,29.0
5350064.0,North St.James Town,Economic,Travel Time to Key Work Locations,48.0,Etobicoke Centre,before,48.0
5350064.0,North St.James Town,Economic,Travel Time to Key Work Locations,26.0,Yonge-Eglinton Centre,before,26.0
5350064.0,North St.James Town,Economic,Travel Time to Key Work Locations,40.0,North York Centre,before,40.0
5350064.0,North St.James Town,Economic,Travel Time to Key Work Locations,64.0,Scarborough Centre,before,64.0
5350066.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,29.0,Downtown Toronto,before,29.0
5350066.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,55.0,Etobicoke Centre,before,55.0
5350066.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,30.0,Yonge-Eglinton Centre,before,30.0
5350066.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,44.0,North York Centre,before,44.0
5350066.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,70.0,Scarborough Centre,before,70.0
5350067.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,38.0,Downtown Toronto,before,38.0
5350067.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,60.0,Etobicoke Centre,before,60.0
5350067.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,39.0,Yonge-Eglinton Centre,before,39.0
5350067.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,53.0,North York Centre,before,53.0
5350067.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,71.0,Scarborough Centre,before,71.0
5350068.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,34.0,Downtown Toronto,before,34.0
5350068.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,64.0,Etobicoke Centre,before,64.0
5350068.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,37.0,Yonge-Eglinton Centre,before,37.0
5350068.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,51.0,North York Centre,before,51.0
5350068.0,Cabbagetown-South St.James Town,Economic,Travel Time to Key Work Locations,76.0,Scarborough Centre,before,76.0
5350069.0,North Riverdale,Economic,Travel Time to Key Work Locations,39.0,Downtown Toronto,before,39.0
5350069.0,North Riverdale,Economic,Travel Time to Key Work Locations,56.0,Etobicoke Centre,before,56.0
5350069.0,North Riverdale,Economic,Travel Time to Key Work Locations,37.0,Yonge-Eglinton Centre,before,37.0
5350069.0,North Riverdale,Economic,Travel Time to Key Work Locations,52.0,North York Centre,before,52.0
5350069.0,North Riverdale,Economic,Travel Time to Key Work Locations,65.0,Scarborough Centre,before,65.0
5350070.0,North Riverdale,Economic,Travel Time to Key Work Locations,34.0,Downtown Toronto,before,34.0
5350070.0,North Riverdale,Economic,Travel Time to Key Work Locations,48.0,Etobicoke Centre,before,48.0
5350070.0,North Riverdale,Economic,Travel Time to Key Work Locations,30.0,Yonge-Eglinton Centre,before,30.0
5350070.0,North Riverdale,Economic,Travel Time to Key Work Locations,44.0,North York Centre,before,44.0
5350070.0,North Riverdale,Economic,Travel Time to Key Work Locations,59.0,Scarborough Centre,before,59.0
5350071.0,North Riverdale,Economic,Travel Time to Key Work Locations,41.0,Downtown Toronto,before,41.0
5350071.0,North Riverdale,Economic,Travel Time to Key Work Locations,54.0,Etobicoke Centre,before,54.0
5350071.0,North Riverdale,Economic,Travel Time to Key Work Locations,36.0,Yonge-Eglinton Centre,before,36.0
5350071.0,North Riverdale,Economic,Travel Time to Key Work Locations,51.0,North York Centre,before,51.0
5350071.0,North Riverdale,Economic,Travel Time to Key Work Locations,62.0,Scarborough Centre,before,62.0
5350073.0,South Riverdale,Economic,Travel Time to Key Work Locations,46.0,Downtown Toronto,before,46.0
5350073.0,South Riverdale,Economic,Travel Time to Key Work Locations,64.0,Etobicoke Centre,before,64.0
5350073.0,South Riverdale,Economic,Travel Time to Key Work Locations,45.0,Yonge-Eglinton Centre,before,45.0
5350073.0,South Riverdale,Economic,Travel Time to Key Work Locations,59.0,North York Centre,before,59.0
5350073.0,South Riverdale,Economic,Travel Time to Key Work Locations,66.0,Scarborough Centre,before,66.0
5350074.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,50.0,Downtown Toronto,before,50.0
5350074.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,65.0,Etobicoke Centre,before,65.0
5350074.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,47.0,Yonge-Eglinton Centre,before,47.0
5350074.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,61.0,North York Centre,before,61.0
5350074.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,65.0,Scarborough Centre,before,65.0
5350075.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,42.0,Downtown Toronto,before,42.0
5350075.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,56.0,Etobicoke Centre,before,56.0
5350075.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,37.0,Yonge-Eglinton Centre,before,37.0
5350075.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,52.0,North York Centre,before,52.0
5350075.0,Greenwood-Coxwell,Economic,Travel Time to Key Work Locations,59.0,Scarborough Centre,before,59.0
5350076.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,47.0,Downtown Toronto,before,47.0
5350076.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,61.0,Etobicoke Centre,before,61.0
5350076.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,42.0,Yonge-Eglinton Centre,before,42.0
5350076.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,57.0,North York Centre,before,57.0
5350076.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,56.0,Scarborough Centre,before,56.0
5350077.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,51.0,Downtown Toronto,before,51.0
5350077.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,66.0,Etobicoke Centre,before,66.0
5350077.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,47.0,Yonge-Eglinton Centre,before,47.0
5350077.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,62.0,North York Centre,before,62.0
5350077.0,Woodbine Corridor,Economic,Travel Time to Key Work Locations,61.0,Scarborough Centre,before,61.0
5350078.0,East End-Danforth,Economic,Travel Time to Key Work Locations,54.0,Downtown Toronto,before,54.0
5350078.0,East End-Danforth,Economic,Travel Time to Key Work Locations,67.0,Etobicoke Centre,before,67.0
5350078.0,East End-Danforth,Economic,Travel Time to Key Work Locations,49.0,Yonge-Eglinton Centre,before,49.0
5350078.0,East End-Danforth,Economic,Travel Time to Key Work Locations,64.0,North York Centre,before,64.0
5350078.0,East End-Danforth,Economic,Travel Time to Key Work Locations,61.0,Scarborough Centre,before,61.0
5350079.0,East End-Danforth,Economic,Travel Time to Key Work Locations,56.0,Downtown Toronto,before,56.0
5350079.0,East End-Danforth,Economic,Travel Time to Key Work Locations,70.0,Etobicoke Centre,before,70.0
5350079.0,East End-Danforth,Economic,Travel Time to Key Work Locations,51.0,Yonge-Eglinton Centre,before,51.0
5350079.0,East End-Danforth,Economic,Travel Time to Key Work Locations,66.0,North York Centre,before,66.0
5350079.0,East End-Danforth,Economic,Travel Time to Key Work Locations,62.0,Scarborough Centre,before,62.0
5350081.0,Danforth,Economic,Travel Time to Key Work Locations,43.0,Downtown Toronto,before,43.0
5350081.0,Danforth,Economic,Travel Time to Key Work Locations,57.0,Etobicoke Centre,before,57.0
5350081.0,Danforth,Economic,Travel Time to Key Work Locations,38.0,Yonge-Eglinton Centre,before,38.0
5350081.0,Danforth,Economic,Travel Time to Key Work Locations,53.0,North York Centre,before,53.0
5350081.0,Danforth,Economic,Travel Time to Key Work Locations,52.0,Scarborough Centre,before,52.0
5350082.0,Danforth,Economic,Travel Time to Key Work Locations,37.0,Downtown Toronto,before,37.0
5350082.0,Danforth,Economic,Travel Time to Key Work Locations,51.0,Etobicoke Centre,before,51.0
5350082.0,Danforth,Economic,Travel Time to Key Work Locations,33.0,Yonge-Eglinton Centre,before,33.0
5350082.0,Danforth,Economic,Travel Time to Key Work Locations,47.0,North York Centre,before,47.0
5350082.0,Danforth,Economic,Travel Time to Key Work Locations,54.0,Scarborough Centre,before,54.0
5350083.0,Danforth,Economic,Travel Time to Key Work Locations,35.0,Downtown Toronto,before,35.0
5350083.0,Danforth,Economic,Travel Time to Key Work Locations,49.0,Etobicoke Centre,before,49.0
5350083.0,Danforth,Economic,Travel Time to Key Work Locations,31.0,Yonge-Eglinton Centre,before,31.0
5350083.0,Danforth,Economic,Travel Time to Key Work Locations,45.0,North York Centre,before,45.0
5350083.0,Danforth,Economic,Travel Time to Key Work Locations,52.0,Scarborough Centre,before,52.0
5350084.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,36.0,Downtown Toronto,before,36.0
5350084.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,50.0,Etobicoke Centre,before,50.0
5350084.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,32.0,Yonge-Eglinton Centre,before,32.0
5350084.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,46.0,North York Centre,before,46.0
5350084.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,58.0,Scarborough Centre,before,58.0
5350085.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,34.0,Downtown Toronto,before,34.0
5350085.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,47.0,Etobicoke Centre,before,47.0
5350085.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,29.0,Yonge-Eglinton Centre,before,29.0
5350085.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,44.0,North York Centre,before,44.0
5350085.0,Playter Estates-Danforth,Economic,Travel Time to Key Work Locations,57.0,Scarborough Centre,before,57.0
5350086.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,45.0,Downtown Toronto,before,45.0
5350086.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,61.0,Etobicoke Centre,before,61.0
5350086.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,39.0,Yonge-Eglinton Centre,before,39.0
5350086.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,53.0,North York Centre,before,53.0
5350086.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,78.0,Scarborough Centre,before,78.0
5350087.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,36.0,Downtown Toronto,before,36.0
5350087.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,53.0,Etobicoke Centre,before,53.0
5350087.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,28.0,Yonge-Eglinton Centre,before,28.0
5350087.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,43.0,North York Centre,before,43.0
5350087.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,69.0,Scarborough Centre,before,69.0
5350088.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,24.0,Downtown Toronto,before,24.0
5350088.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,42.0,Etobicoke Centre,before,42.0
5350088.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,18.0,Yonge-Eglinton Centre,before,18.0
5350088.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,32.0,North York Centre,before,32.0
5350088.0,Rosedale-Moore Park,Economic,Travel Time to Key Work Locations,63.0,Scarborough Centre,before,63.0
5350089.0,Annex,Economic,Travel Time to Key Work Locations,27.0,Downtown Toronto,before,27.0
5350089.0,Annex,Economic,Travel Time to Key Work Locations,41.0,Etobicoke Centre,before,41.0
5350089.0,Annex,Economic,Travel Time to Key Work Locations,22.0,Yonge-Eglinton Centre,before,22.0
5350089.0,Annex,Economic,Travel Time to Key Work Locations,36.0,North York Centre,before,36.0
5350089.0,Annex,Economic,Travel Time to Key Work Locations,64.0,Scarborough Centre,before,64.0
5350090.0,Annex,Economic,Travel Time to Key Work Locations,26.0,Downtown Toronto,before,26.0
5350090.0,Annex,Economic,Travel Time to Key Work Locations,51.0,Etobicoke Centre,before,51.0
5350090.0,Annex,Economic,Travel Time to Key Work Locations,16.0,Yonge-Eglinton Centre,before,16.0
5350090.0,Annex,Economic,Travel Time to Key Work Locations,31.0,North York Centre,before,31.0
5350090.0,Annex,Economic,Travel Time to Key Work Locations,74.0,Scarborough Centre,before,74.0
5350092.0,Annex,Economic,Travel Time to Key Work Locations,28.0,Downtown Toronto,before,28.0
5350092.0,Annex,Economic,Travel Time to Key Work Locations,42.0,Etobicoke Centre,before,42.0
5350092.0,Annex,Economic,Travel Time to Key Work Locations,32.0,Yonge-Eglinton Centre,before,32.0
5350092.0,Annex,Economic,Travel Time to Key Work Locations,46.0,North York Centre,before,46.0
5350092.0,Annex,Economic,Travel Time to Key Work Locations,74.0,Scarborough Centre,before,74.0
5350093.0,Annex,Economic,Travel Time to Key Work Locations,34.0,Downtown Toronto,before,34.0
5350093.0,Annex,Economic,Travel Time to Key Work Locations,40.0,Etobicoke Centre,before,40.0
5350093.0,Annex,Economic,Travel Time to Key Work Locations,33.0,Yonge-Eglinton Centre,before,33.0
5350093.0,Annex,Economic,Travel Time to Key Work Locations,48.0,North York Centre,before,48.0
5350093.0,Annex,Economic,Travel Time to Key Work Locations,75.0,Scarborough Centre,before,75.0
5350094.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,38.0,Downtown Toronto,before,38.0
5350094.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,41.0,Etobicoke Centre,before,41.0
5350094.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,36.0,Yonge-Eglinton Centre,before,36.0
5350094.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,51.0,North York Centre,before,51.0
5350094.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,79.0,Scarborough Centre,before,79.0
5350095.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,36.0,Downtown Toronto,before,36.0
5350095.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,37.0,Etobicoke Centre,before,37.0
5350095.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,35.0,Yonge-Eglinton Centre,before,35.0
5350095.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,50.0,North York Centre,before,50.0
5350095.0,Dovercourt Village,Economic,Travel Time to Key Work Locations,77.0,Scarborough Centre,before,77.0
5350098.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,46.0,Downtown Toronto,before,46.0
5350098.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,39.0,Etobicoke Centre,before,39.0
5350098.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,45.0,Yonge-Eglinton Centre,before,45.0
5350098.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,59.0,North York Centre,before,59.0
5350098.0,Junction-Wallace Emerson,Economic,Travel Time to Key Work Locations,87.0,Scarborough Centre,before,87.0
5350099.0,High Park North,Economic,Travel Time to Key Work Locations,41.0,Downtown Toronto,before,41.0
